Sample	Family	Treatment	Lat.x	Long.x	Region	Env	K1	K2	Pair	Sex	FTmeans	BMmeans	LNmeans	NNmeans	SWmeans	PHmeans	FCmeans	SCmeans	Germmeans	COTYmeans	HYPOmeans
5089	83	Water	38.65643696	-90.73639403	WeldonSprings	Nat	0.7282962	0.2717038	8	F	42	0.219532245	1.337142857	0.603786864	0.233908466	1.909145529	0.00950146	0.009530846	6.8	0.746285714	1.877357143
5203	68	Water	38.782048	-95.171401	Baldwin	Ag	0.9592073	0.0407927	17	F	51	0.165617284	0.555555556	0.509803922	0.190392157	1.12745098	0	0	8	0.776666667	2.937777778
4984	77	Water	38.732444	-89.277403	Keysport	Nat	0.5623049	0.4376951	5	F	50	0.032825	0.375	0.4	0.128	1.152	0.0125	0.0125	9	0.8825	2.11375
5296	157	Water	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	66	0.073218003	4.575238095	0.528546563	0.13338013	1.047912115	0	0	5.2	0.627286415	1.432645938
5176	82	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.9792021	0.0207979	7	F	39.5	0.114585011	1.015467172	0.461536998	0.225698247	1.430174023	0.011608704	0	6	0.625449811	2.052318497
5334	149	Water	40.12487104	-90.36914203	Browning	Nat	0.5493884	0.4506116	11	F	40.5	0.208464306	1.041666667	0.629268293	0.26429878	1.662713415	0.021473444	0.027355797	6.5	0.644583333	1.77375
5285	182	Water	41.16467102	-87.81988903	Bradley	Ag	0.8786228	0.1213772	14	F	49.83333333	0.053388182	1.48350037	0.612550658	0.154133553	1.246336779	0.002247191	0.003745318	6.333333333	0.891227657	2.633526971
4832	181	Water	41.15132703	-87.89857297	Kakanee	Nat	0.2076686	0.7923314	14	F	45.33333333	0.165513539	2.127462121	0.660580345	0.251372266	1.543212995	0.00868191	0.007419275	6.5	0.716299663	2.27684596
5329	55	Water	40.12487104	-90.36914203	Browning	Nat	0.6697833	0.3302167	11	F	40	0.0883364	1.165079365	0.611147129	0.230957505	1.509751095	0.021394192	0.025091727	6.6	0.67352381	1.77168254
4821	51	Water	38.66783702	-91.55559699	Gascondale	Nat	0.5991747	0.4008253	9	F	39.66666667	0.187683768	1.453060012	0.749555365	0.279173638	2.457465472	0.010365271	0.010047455	5	0.726687463	2.664844029
4966	178	Water	39.305104	-88.139778	Greenup	Ag	0.867151	0.132849	4	F	46	0.13897333	1.454525458	0.49613725	0.222756791	1.604770594	0.00172117	0.00140056	7	0.963530688	2.211395859
5270	16	Water	38.6589929	-90.7440433	WSCSoy2	Ag	0.6541934	0.3458066	8	F	41.5	0.053395349	0.666666667	0.611888112	0.197427156	1.474125874	0.01222421	0.006410256	10.5	1.031833333	2.572333333
4968	183	Water	39.001464	-95.239938	Kansas	Nat	0.9998444	0.0001556	16	F	56.5	0.196288996	1.386904762	0.60516447	0.189912982	1.721594266	0.007861967	0	8	0.792291667	2.247998512
4882	53	Water	39.46407096	-91.68243396	MarkTwain	Nat	0.9660152	0.0339848	10	F	44.5	0.091977302	3.030336257	0.515868028	0.20755872	1.337895298	0.002403846	0	5.25	0.543498721	1.544630848
5330	37	Water	41.03727398	-83.81345096	Blanchard	Nat	0.2454718	0.7545282	2	F	48.66666667	NA	0.888888889	0.410714286	0.173296485	1.455782313	0	0.010638298	9.666666667	0.733666667	1.905888889
5316	121	Water	40.12487104	-90.36914203	Browning	Nat	0.5522959	0.4477041	11	F	46.2	0.30044618	2.508333333	0.712126262	0.245050826	1.80276308	0.006535249	0.011392476	5.8	0.575858333	1.442183333
4810	197	Water	38.732444	-89.277403	Keysport	Nat	0.8677972	0.1322028	5	F	42.75	0.162902229	2.340698002	0.545136451	0.219289754	1.820329136	0.008733535	0.00304878	6	0.576684492	1.551125809
4809	150	Water	40.57469501	-89.65567603	Pekin	Nat	0.6943575	0.3056425	12	F	48	0.122723823	1.937786628	0.445178891	0.211916839	1.346756796	0.011379323	0.008588889	6.666666667	0.767397244	1.791636293
4826	45	Water	38.699066	-90.068054	Pontoon	Nat	0.5792467	0.4207533	6	F	59	0.049281732	1.098148148	0.380197243	0.113612442	0.996881654	0.00660066	0	6.666666667	0.74887037	2.78887037
4944	89	Water	40.12487104	-90.36914203	Browning	Nat	0.6143955	0.3856045	11	F	48.85714286	0.122277482	0.664243943	0.497329753	0.216469646	1.359285705	0.006233026	0.006249787	8.142857143	0.661319728	1.61149266
5150	200	Water	39.305104	-88.139778	Greenup	Ag	0.6759678	0.3240322	4	F	42.5	0.200992012	1.877777778	0.460643016	0.233589246	1.553492239	0.005434783	0	6.5	0.646277778	2.559444444
4919	5	Water	39.05562996	-84.89810603	Aurora	Nat	0.3474447	0.6525553	3	F	55	0.069845646	0.683214286	0.28953202	0.107436636	1.016980272	0.010752688	0.01387847	8.8	0.540203571	1.727313492
5233	122	Water	40.17519498	-90.26269396	Hickory	Ag	0.8810313	0.1189687	11	F	47.25	0.197826724	0.836111111	0.5733368	0.227497212	1.338863948	0.020705103	0.018223659	6.5	0.952194444	2.394222222
4979	195	Water	39.393248	-88.163216	FoxRidge	Nat	0.9303432	0.0696568	4	F	36.25	0.078996791	2.719627193	0.561126894	0.213008049	1.56796875	0.01749541	0.002688172	8.25	0.622561952	2.623461623
5073	66	Water	38.988681	-95.215847	Nunemaker	Ag	0.9385204	0.0614796	16	F	74	0.005463918	0.944444444	0.256756757	0.061486486	0.432432432	0	0	6	0.429444444	0.978333333
5098	128	Water	41.16467102	-87.81988903	Bradley	Ag	0.7468681	0.2531319	14	F	56	0.184439422	1.814814815	0.418091953	0.178032762	1.271922774	0.015555577	0.007460198	8.333333333	0.741703704	1.97762963
5337	103	Water	41.55656599	-83.66247503	Maume	Nat	0.1669708	0.8330292	1	F	36.5	0.197495067	1.968899522	0.656906907	0.295720721	1.597597598	0.011715539	0.029049055	6.5	0.682200957	1.942990431
5357	196	Water	39.305104	-88.139778	Greenup	Ag	0.7062134	0.2937866	4	F	45	0.187701149	0.25	0.488888889	0.248222222	1.877777778	0.022988506	0.022988506	12	0.87875	2.395
4869	131	Water	39.001464	-95.239938	Kansas	Nat	0.6159621	0.3840379	16	F	46.25	0.241946605	2.825845439	0.69599531	0.265889424	1.73810492	0.01578701	0	6.5	0.546274678	1.370548851
5105	33	Water	38.927036	-95.241462	Lawrence	Nat	0.9412938	0.0587062	17	F	46	0.058818982	1.463888889	0.545621043	0.143110177	1.261292249	0.008543736	0	6	0.93549537	2.168962963
5369	31	Water	39.001464	-95.239938	Kansas	Nat	0.2929188	0.7070812	16	F	58	0.103296703	2.013157895	0.502380952	0.166083333	1.331845238	0.011308459	0.011627907	5.5	0.669236842	2.5095
5346	110	Water	39.305104	-88.139778	Greenup	Ag	0.582624	0.417376	4	F	39.16666667	0.118900419	2.160515873	0.618369935	0.211937202	1.683371639	0.007386297	0.001937984	6	0.919190807	2.733667989
4873	28	Water	41.16467102	-87.81988903	Bradley	Ag	0.8586247	0.1413753	14	F	38.25	0.056700524	1.279166667	0.45472028	0.185100962	1.557988054	0.005457997	0.005715577	5.75	0.823182692	2.120901709
5084	48	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.9408999	0.0591001	7	F	49	0.124460054	1.366666667	0.626234568	0.215904321	1.426080247	0.010056721	0	6.333333333	0.717722222	2.234388889
5261	163	Water	39.305104	-88.139778	Greenup	Ag	0.5767154	0.4232846	4	F	40.2	0.096226414	2.795192308	0.538629276	0.244220532	1.613939236	0.015682774	0.00686288	6.8	0.649374321	2.381253733
5378	111	Water	38.732444	-89.277403	Keysport	Nat	0.8247284	0.1752716	5	F	40.5	0.241303434	0.722222222	0.636111111	0.270916667	1.710555556	0.010416667	0.010416667	7	0.911111111	4.107222222
4955	2	Water	41.37218297	-83.79889	Weston	Ag	0.0001819	0.9998181	1	F	43.83333333	0.145745289	1.345938375	0.586119757	0.215482361	1.474453461	0.012917612	0.013550341	7.833333333	0.685152214	1.193714111
5110	107	Water	39.05562996	-84.89810603	Aurora	Nat	0.4820848	0.5179152	3	F	40.8	0.122125506	1.460180755	0.586679495	0.234878196	1.552633266	0.016029726	0.018251949	8	0.85764075	2.837388623
4820	90	Water	40.17519498	-90.26269396	Hickory	Ag	0.767776	0.232224	11	F	48.66666667	0.115462553	2.121568627	0.574967062	0.187599766	1.080295711	0.007768744	0.004065041	6	0.654431373	1.611196078
5227	14	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.996414	0.003586	7	F	49.2	0.069943482	0.756464646	0.290712464	0.121859644	1.06024835	0.008807367	0.006819277	7.4	0.758034848	2.16150101
5234	50	Water	38.6589929	-90.7440433	WSCSoy2	Ag	0.924538	0.075462	8	F	46.25	0.212887771	1.276010101	0.507335853	0.215964049	1.832354041	0.006024096	0.009036145	6.5	0.747262626	2.53922096
5086	161	Water	41.37218297	-83.79889	Weston	Ag	0.4464206	0.5535794	1	F	37	0.088508605	2.754761905	0.613133607	0.240692352	1.361749097	0.017775645	0.029337953	7.8	0.723571429	0.817678571
4965	92	Water	40.55406597	-89.48221204	Allentown	Ag	0.9477908	0.0522092	12	F	54.6	0.107766151	1.177368421	0.51900972	0.150609834	1.27928725	0.015247146	0.003012048	6.2	0.764577778	2.426478363
5242	78	Water	38.755485	-89.272475	Mulberry	Ag	0.6414819	0.3585181	5	F	46.66666667	0.185995454	2.003016591	0.577084341	0.196387679	1.477506652	0.011352974	0	6	0.925	2.631342383
4806	15	Water	38.65643696	-90.73639403	WeldonSprings	Nat	0.6800398	0.3199602	8	F	44	0.224901193	0.481481481	0.739393939	0.278640152	2.110732323	0.007857734	0.007168459	8.666666667	1.120185185	2.022592593
5343	47	Water	38.558781	-90.447501	Greentree	Nat	0.8514007	0.1485993	7	F	48.6	0.138254059	1.050277778	0.517585944	0.221829396	1.298639415	0.008317521	0.004301075	9.8	1.095308333	2.451811111
4814	20	Water	39.463458	-91.98047097	Jackson	Ag	0.5349583	0.4650417	10	F	36	0.11326087	1.933333333	0.944444444	0.227222222	1.444444444	0.010869565	0.02173913	11	0.692666667	1.257333333
4830	19	Water	39.46407096	-91.68243396	MarkTwain	Nat	0.5663931	0.4336069	10	F	40	0.133287289	0.9875	0.633597884	0.238399471	1.630291005	0.011496214	0	9.666666667	1.2465	2.49325
5138	175	Water	41.55656599	-83.66247503	Maume	Nat	0.2028374	0.7971626	1	F	41.8	0.257908425	3.748918129	0.742332729	0.270564546	1.605793415	0.011608841	0.009394441	6.8	0.816897515	2.421367982
5321	156	Water	39.001464	-95.239938	Kansas	Nat	0.9428472	0.0571528	16	F	45.8	0.165483069	2.329225023	0.644771242	0.208478554	1.918372549	0.008909795	0.002150538	6.4	0.690312325	1.836397292
5249	116	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.495381	0.504619	7	F	44	0.058308081	0.766666667	0.522727273	0.172272727	1.881818182	0.005813953	0	10	0.799333333	3.333
4854	76	Water	39.305104	-88.139778	Greenup	Ag	0.9941799	0.0058201	4	F	51.83333333	0.188547858	0.996990741	0.616736086	0.188993779	1.464769256	0.011080686	0.005554533	7.166666667	0.825523148	1.809222222
5040	69	Water	41.55656599	-83.66247503	Maume	Nat	0.230027	0.769973	1	F	40.2	0.175191787	1.989586145	0.605492327	0.284279263	1.614421203	0.015159345	0.023866327	6	0.793414755	1.680143725
5156	152	Water	41.15132703	-87.89857297	Kakanee	Nat	0.9220083	0.0779917	14	F	45	0.206	1.615384615	0.666666667	0.200888889	1.422222222	0	0	6	0.624615385	2.446153846
5163	185	Water	38.927036	-95.241462	Lawrence	Nat	0.557314	0.442686	17	F	44	NA	0.4	0.545454545	0.205909091	1.727272727	0.011235955	0	10	1.606	5.79
5079	7	Water	39.393248	-88.163216	FoxRidge	Nat	0.9563598	0.0436402	4	F	47.75	0.049334592	0.75984127	0.515658712	0.199811937	1.195201513	0.005885611	0.006617903	9.8	0.78144127	1.80559127
5204	67	Water	38.927036	-95.241462	Lawrence	Nat	0.857179	0.142821	17	F	63.66666667	0.112135361	1.30115636	0.468184193	0.138446874	1.052148738	0	0	6.666666667	0.599151584	1.334338864
4902	166	Water	38.66783702	-91.55559699	Gascondale	Nat	0.8136391	0.1863609	9	F	44.33333333	0.125638373	3.056005398	0.583842666	0.208050874	1.486109639	0.003875969	0.003703704	6	0.715466937	2.182487179
4977	151	Water	40.87326997	-88.62446599	Pontiac	Nat	0.9082115	0.0917885	13	F	36.6	0.125599079	1.265731523	0.66700648	0.268639956	2.001342658	0.014389114	0.013980427	6.8	0.706182504	1.959690498
5171	99	Water	39.001464	-95.239938	Kansas	Nat	0.6061036	0.3938964	16	F	39.2	0.187279323	1.263847754	0.559159944	0.253500317	1.826451995	0.00416397	0	5.8	0.755005342	1.741364768
5145	22	Water	40.17519498	-90.26269396	Hickory	Ag	0.8729071	0.1270929	11	F	37	0.080752688	0.333333333	0.405405405	0.223513514	1.662162162	0.010752688	0	6	0.94	1.503333333
5116	43	Water	38.732444	-89.277403	Keysport	Nat	0.8317708	0.1682292	5	F	59.33333333	0.182575818	0.509259259	0.503966653	0.165157994	1.376361436	0.006329114	0.004065041	6	0.653462963	3.051111111
5221	154	Water	41.31732501	-86.746256	Knox	Nat	0.3721722	0.6278278	15	F	40.5	0.239918403	1.547979798	0.818681319	0.311062271	1.805860806	0.011111111	0.021527778	7.5	0.697752525	0.777853535
5287	159	Water	38.782048	-95.171401	Baldwin	Ag	0.9283953	0.0716047	17	F	45	0.126964583	1.857142857	0.728769841	0.222549603	1.617400794	0.011653117	0	9.333333333	0.834190476	2.060412698
5223	179	Water	38.732444	-89.277403	Keysport	Nat	0.6044108	0.3955892	5	F	55.33333333	0.059755922	0.823809524	0.277446597	0.178152012	1.09811227	0.010869565	0.003623188	10	0.709285714	2.670761905
5247	155	Water	41.35604002	-86.73699299	Prairie	Ag	0.7499482	0.2500518	15	F	39.75	0.239612696	1.058080808	0.76030051	0.240750764	1.694001213	0.003703704	0.005616215	6	0.876919192	3.273636364
5262	126	Water	40.82949003	-88.66930699	HWY66	Ag	0.9391587	0.0608413	13	F	40.2	0.302312293	1.345057296	0.621133075	0.273798474	2.124979525	0.011619245	0.00473522	7.6	0.685376165	1.713529259
4887	60	Water	40.82949003	-88.66930699	HWY66	Ag	0.8487641	0.1512359	13	F	53	0.022952309	0.982954545	0.386792453	0.170471698	0.79245283	0.011627907	0.003875969	6.333333333	0.698541667	1.777840909
4888	160	Water	41.55656599	-83.66247503	Maume	Nat	0.4309005	0.5690995	1	F	50.66666667	0.206465045	3.086111111	0.54626821	0.232965317	1.115147576	0.012048193	0.012196936	6.333333333	0.561694444	1.153555556
5387	167	Water	38.63920603	-91.51230698	Hernan	Ag	0.9998246	0.0001754	9	F	43.66666667	0.131044613	1.467243867	0.633781116	0.184645786	1.474188293	0.011658249	0.025	8.666666667	0.949163059	2.343746032
5258	80	Water	38.670222	-90.065665	Granite	Ag	0.8583841	0.1416159	6	F	49.16666667	0.211934251	1.657357893	0.678469472	0.21829842	1.681151189	0.016592393	0.018920286	7.333333333	0.877663894	1.970690731
4989	62	Water	41.16467102	-87.81988903	Bradley	Ag	0.7736577	0.2263423	14	F	42.25	0.013160384	0.657009109	0.409516524	0.096910581	1.218234054	0.002873563	0	7.5	0.78151746	1.773784413
5380	56	Water	40.17519498	-90.26269396	Hickory	Ag	0.8110245	0.1889755	11	F	49.2	0.101802922	0.954957265	0.484628795	0.188986433	1.126750056	0.015156213	0.011219168	7.4	0.900989744	2.545802564
5183	29	Water	41.31732501	-86.746256	Knox	Nat	0.4164501	0.5835499	15	F	37.33333333	0.095867559	1.693473193	0.578431373	0.268662645	1.70260181	0.00781893	0.011834994	8.666666667	0.633363928	0.726577797
4813	101	Water	38.927036	-95.241462	Lawrence	Nat	0.9918205	0.0081795	17	F	60	0.109789722	2.882051944	0.444276557	0.151233364	1.038667582	0.008523192	0.002906977	6.25	0.603421268	2.031061662
4801	86	Water	38.63920603	-91.51230698	Hernan	Ag	0.964014	0.035986	9	F	56	0.22898583	0.859774213	0.458039561	0.18754276	1.241680539	0.007460198	0.015212136	6.666666667	0.569387998	1.978534363
4886	180	Water	38.755485	-89.272475	Mulberry	Ag	0.5982739	0.4017261	5	F	47.5	0.107534045	0.931410256	0.60374103	0.193914073	1.485943142	0.012837639	0.009962331	6	0.903858974	2.962375
5320	85	Water	38.66783702	-91.55559699	Gascondale	Nat	0.9999996	4.00E-07	9	F	41.5	0.295180605	1.484962406	0.54505814	0.24131686	1.961598837	0.011363636	0.011363636	7.5	0.891390977	3.090902256
5206	189	Water	39.393248	-88.163216	FoxRidge	Nat	0.8706399	0.1293601	4	F	43.33333333	0.112913447	2.334343434	0.661735105	0.212505032	1.448490338	0.005747126	0.003831418	7	0.895252525	2.715828283
5219	3	Water	41.03727398	-83.81345096	Blanchard	Nat	0.528683	0.471317	2	F	48.6	0.130876207	0.949621212	0.489034802	0.192531885	1.496767254	0.011222944	0.014395734	7.4	0.782288059	0.752143038
5238	184	Water	38.988681	-95.215847	Nunemaker	Ag	0.9996581	0.0003419	16	F	45	0.166484913	1.435185185	0.578855897	0.22714048	1.748759132	0.00714013	0.011156194	6	0.903462963	2.717055556
4939	147	Water	38.66783702	-91.55559699	Gascondale	Nat	1	0	9	F	41.5	0.346189715	1.740319549	0.567009541	0.222176825	2.111993143	0.018201504	0.008582997	7	0.657268249	1.52497948
5147	142	Water	38.755485	-89.272475	Mulberry	Ag	0.8301889	0.1698111	5	F	43.4	0.225996932	1.392146677	0.629288084	0.285166635	1.906390217	0.013024504	0.026099474	7.8	0.86087633	1.996247839
5239	165	Water	38.755485	-89.272475	Mulberry	Ag	0.4301956	0.5698044	5	F	48	0.183033075	0.458333333	0.668695652	0.231847826	1.733304348	0.020792933	0.015890972	7.5	0.900625	2.704583333
5213	168	Water	40.57469501	-89.65567603	Pekin	Nat	0.333277	0.666723	12	F	33	0.131346939	2.285714286	0.484848485	0.273333333	1.46969697	0.010204082	0	5	0.725	2.221428571
5271	32	Water	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	42.83333333	0.070234797	0.947811448	0.50482959	0.168215694	1.327651768	0.007411859	0	5.333333333	0.694159933	2.498030303
5008	112	Water	38.755485	-89.272475	Mulberry	Ag	0.8092626	0.1907374	5	F	64	0.006465302	0.55	0.328125	0.07078125	0.5609375	0.022871995	0	7	0.66	3.024
5400	148	Water	38.63920603	-91.51230698	Hernan	Ag	0.5837317	0.4162683	9	F	45.5	0.307770368	3.194444444	0.547619048	0.207244898	1.675	0.016736137	0.011241632	5	0.776794872	2.581367521
4802	24	Water	40.55406597	-89.48221204	Allentown	Ag	0.5397369	0.4602631	12	F	55.2	0.07457864	1.090454545	0.452781589	0.140698328	0.771126834	0.012563177	0.002777778	6.8	0.640604167	1.788438636
4876	35	Water	41.55656599	-83.66247503	Maume	Nat	0.5681013	0.4318987	1	F	45.33333333	0.059074419	1.357142857	0.395833333	0.238924501	1.19017094	0.005	0.007209302	7.333333333	1.038785714	2.547267857
4907	8	Water	39.305104	-88.139778	Greenup	Ag	0.9091245	0.0908755	4	F	40.2	0.135636375	2.131515152	0.862443263	0.232199674	1.64768753	0.013134852	0.002666667	6.8	0.713994192	2.130179293
5002	71	Water	41.03727398	-83.81345096	Blanchard	Nat	0.3009071	0.6990929	2	F	44.66666667	0.23391353	2.293567251	0.553052794	0.250548221	1.628982052	0.014898044	0.015372135	7.333333333	0.913333333	1.733915205
5325	91	Water	40.57469501	-89.65567603	Pekin	Nat	0.2111154	0.7888846	12	F	55.6	0.082583846	1.325770308	0.441590826	0.172142765	0.808644763	0.012762563	0.014867826	7.4	0.588817577	2.147147059
5348	57	Water	40.57469501	-89.65567603	Pekin	Nat	0.9111506	0.0888494	12	F	33.85714286	0.164556544	1.714921232	0.737476837	0.340199326	2.028781895	0.013038536	0.01793829	7.285714286	0.733029553	1.858206409
4899	198	Water	38.755485	-89.272475	Mulberry	Ag	0.9313331	0.0686669	5	F	48	0.238670455	0.655844156	0.689995612	0.17993857	1.269986836	0.006024096	0.006024096	7	0.974285714	2.86038961
5216	138	Water	41.06360497	-83.78943597	Mccombe	Ag	0.5282042	0.4717958	2	F	38.66666667	0.218296495	1.188034188	0.631956116	0.344968487	1.632364613	0.00617284	0.02383773	10.33333333	0.783196581	1.474068376
5300	23	Water	40.57469501	-89.65567603	Pekin	Nat	0.8127863	0.1872137	12	F	50.6	0.166315588	1.976706335	0.388390171	0.205983573	1.44780527	0.011522199	0.009386383	6.4	0.81862205	1.592720321
4803	199	Water	39.393248	-88.163216	FoxRidge	Nat	0.6051385	0.3948615	4	F	39.4	0.106717404	2.487619048	0.544812333	0.185143933	1.315133701	0.00610119	0.005457997	5.2	0.811574074	1.952246032
5389	137	Water	41.03727398	-83.81345096	Blanchard	Nat	0.2788626	0.7211374	2	F	38.33333333	0.171577461	1.772159091	0.736662927	0.262637948	1.64013536	0.011119765	0.018776667	6.333333333	0.767882576	1.178710227
4921	133	Water	38.927036	-95.241462	Lawrence	Nat	0.9946869	0.0053131	17	F	38.5	0.21659637	4.196454678	0.709077381	0.247957589	2.129241071	0.016925296	0.011548952	6.5	0.593555373	2.111331323
4964	39	Water	39.05562996	-84.89810603	Aurora	Nat	0.4318667	0.5681333	3	F	46.4	0.163635123	1.550098039	0.727926983	0.245933095	1.636901224	0.008272947	0.017996328	7.2	0.828681863	1.732267974
5115	73	Water	39.05562996	-84.89810603	Aurora	Nat	0.6167335	0.3832665	3	F	49.5	0.080873786	2.036842105	0.577818627	0.184889706	1.472303922	0.015522691	0.005813953	6	0.669473684	2.829368421
4912	75	Water	39.393248	-88.163216	FoxRidge	Nat	0.6324389	0.3675611	4	F	46.75	0.142004336	2.05672671	0.764171737	0.203867953	1.666229717	0.021464646	0.017377094	7.75	0.846680411	1.929390093
5097	10	Water	38.755485	-89.272475	Mulberry	Ag	0.5363283	0.4636717	5	F	47.5	0.266772095	3.545833333	0.71314736	0.24066272	1.81090472	0.020805038	0.029832885	6.25	0.578795139	1.089010417
4861	190	Water	39.305104	-88.139778	Greenup	Ag	0.9789111	0.0210889	4	F	45.2	0.147863017	2.252974482	0.619137858	0.226671774	1.833638123	0.006788892	0	6.4	0.720572807	2.872927911
5061	88	Water	39.463458	-91.98047097	Jackson	Ag	0.9326818	0.0673182	10	F	54.33333333	0.198376187	0.93733165	0.482700176	0.185523145	1.417509928	0.003859884	0.011338479	8	0.933534722	2.416533039
5137	59	Water	40.87326997	-88.62446599	Pontiac	Nat	0.8933835	0.1066165	13	F	34	0.117868606	0.874074074	0.574217788	0.284102875	1.770869848	0.017849716	0.022069125	6.333333333	0.678925926	2.173333333
4819	25	Water	40.87326997	-88.62446599	Pontiac	Nat	0.9714367	0.0285633	13	F	44.33333333	0.082357587	1.660818713	0.464646465	0.202006734	1.247474747	0.003663004	0	5.333333333	0.701751601	1.973638262
4841	93	Water	40.87326997	-88.62446599	Pontiac	Nat	0.8093265	0.1906735	13	F	50.6	0.102452339	1.304093567	0.611424549	0.15649713	1.243431155	0.008502126	0.004387437	6.6	0.83779883	2.601138012
4850	72	Water	41.06360497	-83.78943597	Mccombe	Ag	0.6376102	0.3623898	2	F	43.25	0.109887958	2.308354833	0.693521323	0.266980008	1.382541461	0.012898889	0.007441892	7.5	0.745797149	2.04541714
